status	seconds	page	total	suspect_md	pdf	page_txt
ok	1.38	31	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0031.txt
ok	1.79	32	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0032.txt
ok	0.93	33	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0033.txt
ok	1.3	34	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0034.txt
ok	1.2	35	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0035.txt
ok	1.31	36	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0036.txt
ok	0.65	37	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0037.txt
ok	2.29	38	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0038.txt
ok	1.48	39	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0039.txt
ok	0.94	40	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0040.txt
ok	1.0	41	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0041.txt
ok	0.85	42	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0042.txt
ok	0.7	43	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0043.txt
ok	0.97	44	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0044.txt
ok	1.33	45	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0045.txt
ok	0.99	46	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0046.txt
ok	1.02	47	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0047.txt
ok	1.11	48	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0048.txt
ok	1.18	49	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0049.txt
ok	1.3	50	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0050.txt
ok	1.67	51	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0051.txt
ok	1.31	52	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0052.txt
ok	1.73	53	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0053.txt
ok	1.8	54	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0054.txt
ok	0.91	55	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0055.txt
ok	1.25	56	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0056.txt
ok	0.9	57	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0057.txt
ok	0.93	58	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0058.txt
ok	0.76	59	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0059.txt
ok	1.27	60	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0060.txt
ok	1.37	61	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0061.txt
ok	1.05	62	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0062.txt
ok	0.82	63	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0063.txt
ok	0.68	64	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0064.txt
ok	1.34	65	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0065.txt
ok	1.16	66	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0066.txt
ok	1.27	67	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0067.txt
ok	0.99	68	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0068.txt
ok	0.76	69	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0069.txt
ok	0.7	70	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0070.txt
ok	1.0	71	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0071.txt
ok	1.11	72	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0072.txt
ok	1.02	73	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0073.txt
ok	0.95	74	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0074.txt
ok	1.05	75	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0075.txt
ok	0.74	76	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0076.txt
ok	1.34	77	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0077.txt
ok	1.27	78	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0078.txt
ok	0.85	79	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0079.txt
ok	1.11	80	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0080.txt
ok	0.75	81	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0081.txt
ok	0.99	82	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0082.txt
ok	1.3	83	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0083.txt
ok	1.5	84	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0084.txt
ok	0.92	85	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0085.txt
ok	1.11	86	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0086.txt
ok	1.34	87	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0087.txt
ok	1.21	88	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0088.txt
ok	1.1	89	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0089.txt
ok	1.23	90	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0090.txt
ok	1.56	91	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0091.txt
ok	0.92	92	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0092.txt
ok	1.15	93	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0093.txt
ok	1.05	94	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0094.txt
ok	1.39	95	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0095.txt
ok	0.82	96	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0096.txt
ok	0.83	97	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0097.txt
ok	1.17	98	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0098.txt
ok	1.32	99	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0099.txt
ok	0.7	100	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0100.txt
ok	1.4	101	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0101.txt
ok	1.51	102	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0102.txt
ok	0.81	103	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0103.txt
ok	0.81	104	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0104.txt
ok	1.53	105	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0105.txt
ok	1.23	106	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0106.txt
ok	0.9	107	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0107.txt
ok	1.33	108	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0108.txt
ok	1.31	109	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0109.txt
ok	0.81	110	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0110.txt
ok	1.11	111	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0111.txt
ok	1.44	112	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0112.txt
ok	1.15	113	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0113.txt
ok	1.02	114	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0114.txt
ok	1.25	115	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0115.txt
ok	1.09	116	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0116.txt
ok	1.68	117	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0117.txt
ok	1.85	118	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0118.txt
ok	0.92	119	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0119.txt
ok	1.21	120	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0120.txt
ok	0.87	121	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0121.txt
ok	1.23	122	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0122.txt
ok	1.49	123	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0123.txt
ok	0.94	124	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0124.txt
ok	0.83	125	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0125.txt
ok	1.05	126	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0126.txt
ok	1.04	127	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0127.txt
ok	1.08	128	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0128.txt
ok	1.07	129	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0129.txt
ok	1.06	130	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0130.txt
ok	0.88	131	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0131.txt
ok	1.13	132	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0132.txt
ok	1.29	133	608	Caos e Emergência - Dynamics - 1880175060.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Caos e Emergência/Dynamics.pdf	ocr-reconvertidos-rapid/_page-ocr/Dynamics/0133.txt
